job_link,job_title,company,search_country,search_city,job_level,job_type,job_skills
https://www.linkedin.com/jobs/view/superintendent-process-engineer-at-nutrien-3806856954,"Superintendent, Process Engineer",Nutrien,United States,Martinez,Mid senior,Onsite,"Safety, Production, Chemical Engineering, Process Engineering, Incident Investigations, Data Analysis, Process Safety Management, Data Historian, Lab Analysis, Root Cause Failure Analysis, Design Input, Design Review, Process Flow Diagrams, Piping and Instrumentation Diagrams, Standard Operating Procedures, Production Improvement, Reliability Improvement, Efficiency Improvement, Cost Improvement, Catalyst Changes, Ammonia, Fertilizer"
https://www.linkedin.com/jobs/view/regional-sales-manager-mid-atlantic-at-alfasigma-usa-inc-3806588517,"Regional Sales Manager, Mid-Atlantic","Alfasigma USA, Inc.",United States,Ridgewood,Mid senior,Onsite,"Sales, Leadership, Mentoring, Communication, Coaching, Strategic Planning, Execution, Business Development, Team Management, Customer Relationship Management, Product Knowledge, Compliance, Regulatory, Pharmaceutical Sales, Management, Strategic Thinking, Decision Making, Talent Management, Excel, Word, Outlook, Database Applications, Bachelor's Degree, Business, Marketing, Life Sciences, CRM, Salesforce"
https://www.linkedin.com/jobs/view/beauty-advisor-inside-sales-sally-beauty-03500-at-sally-beauty-3702780359,Beauty Advisor (Inside Sales) Sally Beauty 03500,Sally Beauty,United States,Marysville,Mid senior,Onsite,"Sales Associate, Beauty Advisor, Product recommendations, Customer service, Product knowledge, Communication skills, Inventory management, Physical stamina, Lifting heavy objects, Ability to work in fastpaced environment, Patience, Attention to detail, Ability to work in a team, Ability to work with customers, Ability to multitask, Time management, Problemsolving skills, Ability to meet deadlines, Ability to follow instructions, Ability to work independently, Ability to operate a cash register, Ability to use a computer"
https://ca.linkedin.com/jobs/view/cibc-analyste-principal-int%C3%A9gration-des-clients-et-soutien-aux-ventes-grandes-entreprises-groupe-entreprises-montr%C3%A9al-bilingue-at-cibc-3745397691,"CIBC | Analyste Principal, Intégration des clients et soutien aux ventes (Grandes Entreprises) | Groupe Entreprises | Montréal | bilingue",CIBC,Canada,Dorval,Mid senior,Onsite,"Service à la clientèle, Communication interpersonnelle, Écoute thérapeutique, Expérience client (CX), Gestion de la relation clientèle, Operational Efficiency, Contrôles internes, Gestion de trésorerie, Gestion de projet, Gestion du temps, Gestion des priorités, Résolution de problèmes, Prise de décision, Adaptation, Créativité, Travail d'équipe, Collaboration, Communication écrite, Communication verbale, Compétences informatiques, Connaissance des produits et services bancaires, Connaissance des processus et procédures bancaires, Connaissance des réglementations bancaires, Gestion de risque, Gestion des budgets, Analyse financière"
https://www.linkedin.com/jobs/view/site-supervisor-at-providence-medical-group-dayton-oh-3739810604,Site Supervisor,"Providence Medical Group, Dayton, OH",United States,Xenia,Mid senior,Onsite,"Managerial skills, Clinical background, Medical Office experience, Handson Management, Organizational skills, People skills, Medical Assistant, LPN, RN"
https://www.linkedin.com/jobs/view/office-manager-primary-care-at-hartford-healthcare-3779848970,Office Manager - Primary Care,Hartford HealthCare,United States,Windham,Mid senior,Onsite,"EMR, Epic, Billing, Coding, Customer service, Health insurance, Leadership, Management, Pediatrics, Scheduling, Supervision, Urgent care"
https://www.linkedin.com/jobs/view/ambassador-at-jeni-s-splendid-ice-creams-3799704705,Ambassador,Jeni's Splendid Ice Creams,United States,Washington,Mid senior,Onsite,"Teamwork, Detailorientation, Cleaning, Stamina, Fastpaced environment, Customer service, Communication, Availability, Commitment, Cleanliness, Hygiene, Safety, Diversity, Law compliance"
https://www.linkedin.com/jobs/view/surgical-sales-representative-at-vantage-surgical-solutions-3800722967,Surgical Sales Representative,VANTAGE Surgical Solutions,United States,Georgia,Associate,Onsite,"Medical equipment sales, Ophthalmic industry knowledge, Customer relationship management, Contract negotiation, Strategic planning, SalesForce proficiency, Microsoft Office suite, Communication skills, Teamwork, Problemsolving, Decisionmaking, Customer service, Safe driving practices, Diversity awareness, Ethics, Planning and organizing, Professionalism, Cataract equipment"
https://uk.linkedin.com/jobs/view/ct-technologist-at-host-healthcare-inc-3806801539,CT Technologist,"Host Healthcare, Inc.",United Kingdom,Peterborough,Mid senior,Onsite,"CT Technologist, Travel healthcare, Medical, Dental, Vision, 401(k), Compensation, Per Diem, Licensure, Certification, Liability, Equal Employment Opportunity"
https://www.linkedin.com/jobs/view/electrical-engineer-23-01066-at-espo-corporation-3270339955,Electrical Engineer 23-01066,ESPO Corporation,United States,Belvidere,Associate,Onsite,"Electrical Engineering, Motors, Sensors, Connectors, Cabling, Control methods, Product design, Proposal, Development, Verification, Product support, Program cost, Schedule, Performance requirements, Test equipment, Control system design, Circuit design, PWB layout, Software, EMI design, Throughput, Special assignments, Leadership skills, Communication skills, Aerospace design requirements, Control systems, Aerospace software development, Electronic circuit design, Certification testing, Labview software, MATLAB/Simulink software, Aerospace Configuration Management"
https://www.linkedin.com/jobs/view/quality-engineer-aerospace-at-daher-3802116488,Quality Engineer - Aerospace,DAHER,United States,Florida,Associate,Onsite,"Quality Engineering, Quality Analysis, Root Cause Analysis, Corrective Action, Quality Plans, Failure Analysis, Material Review Board, Program Quality Engineering, Supplier Quality Assurance, First Article Inspection, Configuration Management, Program Management, Manufacturing Engineering, Production Planning, Industrial Engineering, Purchasing, Trend Analysis, Customer Quality Assurance, Corrective Action Databases, MES, MEDS, SAP, QSM, VWIs, Physical Demands, HandEye Coordination, Lifting and Moving, Full Range of Motion, Equal Access to Programs, Services and Employment, Americans with Disabilities Act"
https://www.linkedin.com/jobs/view/juice-barista-part-time-at-wis-international-3732414071,Juice Barista Part Time,WIS International,United States,Monroe,Mid senior,Onsite,"Juicing machine operation, Food safety, Food processing, Customer interaction, Lifting and pushing heavy objects, Standing bending kneeling and walking, Online and/or onthejob training, Ability to regularly lift 50+ pounds, Ability to stand bend kneel walk and move, Retail grocery warehouse environment, Exposure to cold refrigerated conditions food products and cleaning chemicals"
https://ca.linkedin.com/jobs/view/assignment-coordinator-casual-at-paramed-home-health-care-3802432316,Assignment Coordinator - Casual,ParaMed Home Health Care,Canada,North York,Mid senior,Onsite,
https://www.linkedin.com/jobs/view/travel-allied-health-professional-ct-technologist-at-aureus-medical-group-3802593504,Travel Allied Health Professional - CT Technologist,Aureus Medical Group,United States,White Plains,Mid senior,Onsite,"CT Technologist, Computed Tomography, CPR/BLS, Basic Life Support, Travel Healthcare"
https://uk.linkedin.com/jobs/view/staff-nurse-at-recruitment-panda-ltd-3687952455,Staff Nurse,Recruitment Panda Ltd,United Kingdom,Plymouth,Mid senior,Onsite,"Nursing, Elderly care, NMC PIN"
https://www.linkedin.com/jobs/view/pediatric-critical-care-nurse-practitioner-needed-for-locum-tenens-coverage-at-facility-in-iowa-city-iowa-at-locumtenens-com-3752895025,"Pediatric Critical Care Nurse Practitioner Needed for Locum Tenens Coverage at Facility in Iowa City, Iowa",LocumTenens.com,United States,Amana Colonies,Mid senior,Onsite,"Pediatric Critical Care, Nurse Practitioner, Locum Tenens, Combined Unit, PCICU, Arterial Puncture, Line Insertion, Central Venous Line Insertion, Endotracheal Intubation, CPNPAC, PALS, BLS, Prescriptive Authority, APP, Fellow Physician, Intensivist, Government, Malpractice Insurance, Paid Housing, Travel, Onboarding, 1099 Financial Consulting, Credentialing, Privileging, Licensing Assistance"
https://www.linkedin.com/jobs/view/cable-installer-at-jobs-for-humanity-3805387781,Cable Installer,Jobs for Humanity,United States,Indiana,Mid senior,Onsite,"Customer service, Installation, Troubleshooting, Communication, Problemsolving, Teamwork, Physical fitness, Ability to work at heights, Ability to lift heavy objects, Valid driver's license, Clean driving record, Ability to travel, Aptitude to build rapport, Ability to work in all weather conditions"
https://www.linkedin.com/jobs/view/permanent-physician-family-practice-at-comphealth-3778107763,Permanent | Physician Family Practice,CompHealth,United States,Modesto,Mid senior,Onsite,"Urgent care experience, Board certified, $285000  $332000 salary, Relocation assistance, 3  4 shifts per week, Send CV to Abby.porzio@comphealth.com, San Francisco, CompHealth, Less than 2 hours from San Francisco"
https://www.linkedin.com/jobs/view/lead-based-loan-originator-at-certified-mobile-notary-service-3793217319,Lead Based Loan Originator,Certified Mobile Notary Service,United States,Summit,Mid senior,Onsite,"NMLS license, Encompass, Mortgage industry experience, Computer and Internet, General office environment, Lifting and bending, AUS, Credit, Title, Appraisal, Flood, VOE, Fee worksheet, Total Cost Analysis presentation, Prequalification letter, Supporting docs, eFolder, Disclosures, Loan structure, Income calculation worksheet, Processor, Closing Coordinator"
https://www.linkedin.com/jobs/view/customer-service-representative-at-david-s-bridal-3785648235,Customer Service Representative,David's Bridal,United States,Winslow,Mid senior,Onsite,"Customer service, Communication, Problem solving, Phone skills, Conflict resolution, Systems usage, Inventory management, Sales promotions, Visual updates, Cash wrap, Alterations, Product knowledge, Relationship building, Education"
https://www.linkedin.com/jobs/view/registered-nurse-ii-acute-care-at-bassett-healthcare-at-health-ecareers-3787583796,"Registered Nurse II, Acute Care at Bassett Healthcare",Health eCareers,United States,Herkimer,Mid senior,Onsite,"Nursing, Patient Care, Care Planning, Clinical Problem Solving, Leadership, Quality Improvement, Research, Data Collection, Advocacy, Communication, Teamwork, Multitasking, Attention to Detail, Physical Strength, BLS Certification, ACLS Certification, PALS Certification, RN License, Associate Degree in Nursing, Vocational/Technical Diploma in Nursing, Bachelor's Degree in Nursing, Experience as an RN"
https://www.linkedin.com/jobs/view/endodontist-at-sonrava-health-3668709907,Endodontist,Sonrava Health,United States,Gainesville,Mid senior,Onsite,"Endodontist, Dental Care, Dental Specialist, Dental License, Endodontic Certificate, Professional Liability Insurance, Healthcare Benefits, CPR Certification, National Provider Identifier (NPI), Drug Enforcement Administration (DEA) Certificate"
https://www.linkedin.com/jobs/view/senior-personal-banker-at-minnesota-bank-trust-a-division-of-htlf-bank-3792787260,Senior Personal Banker,"Minnesota Bank & Trust, a division of HTLF Bank",United States,Minneapolis,Mid senior,Onsite,"Teller operations, Consumer loan origination, Sales and service, Needsbased selling, Consumer loans, Home equity loans, Credit cards, Certificates of deposit, Individual Retirement Accounts (IRAs), Health Savings Accounts, Business relationship customers, Microsoft Office, Windows, Ten key calculator, Federal Deposit Insurance Act Sec. 19, National Mortgage Licensing System License, High school diploma or GED, Bachelor's degree, Sales and customer service experience, Teller or cash handling experience, Consumer loan experience, High attention to detail, Team environment experience, Ability to count and balance cash, Ability to read and interpret documents, Ability to multitask and manage time, Experience providing high quality customer service"
